02/03/2017 18:55:11|37.331312|-122.030757|006
02/03/2017 18:55:12|37.331237|-122.030763|006
02/03/2017 18:55:13|37.331158|-122.030769|006
02/03/2017 18:55:14|37.33108|-122.030772|006
02/03/2017 18:55:15|37.331002|-122.030776|006
02/03/2017 18:55:16|37.330925|-122.030771|006
02/03/2017 18:55:17|37.330859|-122.030759|006
02/03/2017 18:55:18|37.330798|-122.030729|006
02/03/2017 18:55:19|37.330746|-122.030698|006
02/03/2017 18:55:20|37.330696|-122.030669|006
02/03/2017 18:55:21|37.330656|-122.030647|006
02/03/2017 18:55:22|37.330636|-122.030636|006
02/03/2017 18:55:23|37.330613|-122.030624|006
02/03/2017 18:55:24|37.330582|-122.030607|006
02/03/2017 18:55:25|37.330544|-122.030583|006
02/03/2017 18:55:26|37.330512|-122.030541|006
02/03/2017 18:55:27|37.330488|-122.030492|006
02/03/2017 18:55:28|37.330474|-122.030432|006
02/03/2017 18:55:28|37.330474|-122.030432|006
02/03/2017 18:55:28|37.330474|-122.030432|006
02/03/2017 18:55:28|37.330474|-122.030432|006
02/03/2017 18:55:29|37.330459|-122.030368|006
02/03/2017 18:55:29|37.330459|-122.030368|006
02/03/2017 18:55:29|37.330459|-122.030368|006
02/03/2017 18:55:29|37.330459|-122.030368|006
02/03/2017 18:55:30|37.330447|-122.030303|006
02/03/2017 18:55:31|37.330438|-122.030233|006
02/03/2017 18:55:32|37.330434|-122.030163|006
02/03/2017 18:55:33|37.330431|-122.030091|006
02/03/2017 18:55:34|37.330432|-122.030018|006
02/03/2017 18:55:35|37.330435|-122.029938|006
02/03/2017 18:55:36|37.330439|-122.029858|006
